STUDENT_ID,SEX,MAJOR_1,MAJOR_2,INTENDED_LANGUAGE,SECTION_ID
S_200,F,Psychology,Biology,Undecided,C_012
S_200,F,Psychology,Biology,Undecided,C_015
S_200,F,Psychology,Biology,Undecided,C_018
S_200,F,Psychology,Biology,Undecided,C_020
S_201,F,Marine Science,,Undecided,C_001
S_201,F,Marine Science,,Undecided,C_004
S_201,F,Marine Science,,Undecided,C_006
S_201,F,Marine Science,,Undecided,C_008
S_201,F,Marine Science,,Undecided,C_011
S_201,F,Marine Science,,Undecided,C_019
S_202,F,Communication,Environmental Studies,Spanish,C_001
S_202,F,Communication,Environmental Studies,Spanish,C_005
S_202,F,Communication,Environmental Studies,Spanish,C_007
S_202,F,Communication,Environmental Studies,Spanish,C_014
S_202,F,Communication,Environmental Studies,Spanish,C_017
S_202,F,Communication,Environmental Studies,Spanish,C_020
S_203,F,Animal Studies,Marine Science,Italian,C_003
S_203,F,Animal Studies,Marine Science,Italian,C_004
S_203,F,Animal Studies,Marine Science,Italian,C_011
S_203,F,Animal Studies,Marine Science,Italian,C_014
S_203,F,Animal Studies,Marine Science,Italian,C_015
S_203,F,Animal Studies,Marine Science,Italian,C_020
S_204,F,Marine Science,,Spanish,C_001
S_204,F,Marine Science,,Spanish,C_010
S_204,F,Marine Science,,Spanish,C_011
S_204,F,Marine Science,,Spanish,C_012
S_204,F,Marine Science,,Spanish,C_015
S_204,F,Marine Science,,Spanish,C_019
S_205,F,Marine Science,Environmental Studies,Spanish,C_002
S_205,F,Marine Science,Environmental Studies,Spanish,C_004
S_205,F,Marine Science,Environmental Studies,Spanish,C_005
S_205,F,Marine Science,Environmental Studies,Spanish,C_008
S_205,F,Marine Science,Environmental Studies,Spanish,C_012
S_205,F,Marine Science,Environmental Studies,Spanish,C_019
S_206,M,Marine Science,Environmental Studies,Undecided,C_003
S_206,M,Marine Science,Environmental Studies,Undecided,C_007
S_206,M,Marine Science,Environmental Studies,Undecided,C_008
S_206,M,Marine Science,Environmental Studies,Undecided,C_010
S_206,M,Marine Science,Environmental Studies,Undecided,C_014
S_206,M,Marine Science,Environmental Studies,Undecided,C_015
S_207,M,Undecided,,Italian,C_001
S_207,M,Undecided,,Italian,C_009
S_207,M,Undecided,,Italian,C_011
S_207,M,Undecided,,Italian,C_014
S_207,M,Undecided,,Italian,C_015
S_207,M,Undecided,,Italian,C_016
S_208,F,Marine Science,Music,Spanish,C_003
S_208,F,Marine Science,Music,Spanish,C_004
S_208,F,Marine Science,Music,Spanish,C_008
S_208,F,Marine Science,Music,Spanish,C_010
S_208,F,Marine Science,Music,Spanish,C_015
S_208,F,Marine Science,Music,Spanish,C_019
S_209,F,Biology,Environmental Studies,French,C_001
S_209,F,Biology,Environmental Studies,French,C_005
S_209,F,Biology,Environmental Studies,French,C_008
S_209,F,Biology,Environmental Studies,French,C_009
S_209,F,Biology,Environmental Studies,French,C_014
S_209,F,Biology,Environmental Studies,French,C_018
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_001
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_005
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_006
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_009
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_013
S_210,F,Intl Relations/Global Affairs,Animal Studies,Spanish,C_015
S_211,F,Marine Science,Political Science,Spanish,C_004
S_211,F,Marine Science,Political Science,Spanish,C_010
S_211,F,Marine Science,Political Science,Spanish,C_011
S_211,F,Marine Science,Political Science,Spanish,C_014
S_211,F,Marine Science,Political Science,Spanish,C_015
S_211,F,Marine Science,Political Science,Spanish,C_019
S_212,F,Marine Science,,Spanish,C_003
S_212,F,Marine Science,,Spanish,C_007
S_212,F,Marine Science,,Spanish,C_008
S_212,F,Marine Science,,Spanish,C_010
S_212,F,Marine Science,,Spanish,C_014
S_212,F,Marine Science,,Spanish,C_019
S_213,F,Marine Science,,Spanish,C_004
S_213,F,Marine Science,,Spanish,C_005
S_213,F,Marine Science,,Spanish,C_007
S_213,F,Marine Science,,Spanish,C_008
S_213,F,Marine Science,,Spanish,C_009
S_213,F,Marine Science,,Spanish,C_013
S_214,M,Engineering,,Spanish,C_007
S_214,M,Engineering,,Spanish,C_008
S_214,M,Engineering,,Spanish,C_009
S_214,M,Engineering,,Spanish,C_011
S_214,M,Engineering,,Spanish,C_016
S_215,M,Marine Science,,Undecided,C_003
S_215,M,Marine Science,,Undecided,C_008
S_215,M,Marine Science,,Undecided,C_010
S_215,M,Marine Science,,Undecided,C_011
S_215,M,Marine Science,,Undecided,C_012
S_215,M,Marine Science,,Undecided,C_019
S_216,F,Marine Science,Biology,Spanish,C_002
S_216,F,Marine Science,Biology,Spanish,C_005
S_216,F,Marine Science,Biology,Spanish,C_007
S_216,F,Marine Science,Biology,Spanish,C_012
S_216,F,Marine Science,Biology,Spanish,C_013
S_216,F,Marine Science,Biology,Spanish,C_014
S_217,F,Marine Science,,Italian,C_005
S_217,F,Marine Science,,Italian,C_008
S_217,F,Marine Science,,Italian,C_010
S_217,F,Marine Science,,Italian,C_012
S_217,F,Marine Science,,Italian,C_014
S_217,F,Marine Science,,Italian,C_017
S_218,M,Animal Studies,Business Administration,Undecided,C_003
S_218,M,Animal Studies,Business Administration,Undecided,C_005
S_218,M,Animal Studies,Business Administration,Undecided,C_007
S_218,M,Animal Studies,Business Administration,Undecided,C_008
S_218,M,Animal Studies,Business Administration,Undecided,C_014
S_218,M,Animal Studies,Business Administration,Undecided,C_017
S_219,M,Communication,,Undecided,C_002
S_219,M,Communication,,Undecided,C_003
S_219,M,Communication,,Undecided,C_011
S_219,M,Communication,,Undecided,C_014
S_219,M,Communication,,Undecided,C_016
S_219,M,Communication,,Undecided,C_020
S_220,F,Marine Science,,Undecided,C_004
S_220,F,Marine Science,,Undecided,C_008
S_220,F,Marine Science,,Undecided,C_010
S_220,F,Marine Science,,Undecided,C_015
S_220,F,Marine Science,,Undecided,C_019
S_221,M,Marine Science,Environmental Studies,Spanish,C_007
S_221,M,Marine Science,Environmental Studies,Spanish,C_010
S_221,M,Marine Science,Environmental Studies,Spanish,C_014
S_221,M,Marine Science,Environmental Studies,Spanish,C_015
S_221,M,Marine Science,Environmental Studies,Spanish,C_018
S_221,M,Marine Science,Environmental Studies,Spanish,C_019
S_222,F,Undecided,,Arabic,C_001
S_222,F,Undecided,,Arabic,C_003
S_222,F,Undecided,,Arabic,C_004
S_222,F,Undecided,,Arabic,C_005
S_222,F,Undecided,,Arabic,C_011
S_222,F,Undecided,,Arabic,C_014
S_223,M,Psychology,,Latin,C_003
S_223,M,Psychology,,Latin,C_006
S_223,M,Psychology,,Latin,C_012
S_223,M,Psychology,,Latin,C_014
S_223,M,Psychology,,Latin,C_015
S_223,M,Psychology,,Latin,C_019
S_224,M,International Business,Animal Studies,Spanish,C_001
S_224,M,International Business,Animal Studies,Spanish,C_007
S_224,M,International Business,Animal Studies,Spanish,C_009
S_224,M,International Business,Animal Studies,Spanish,C_016
S_224,M,International Business,Animal Studies,Spanish,C_018
S_224,M,International Business,Animal Studies,Spanish,C_020
S_225,F,Marine Science,Marketing,Undecided,C_001
S_225,F,Marine Science,Marketing,Undecided,C_004
S_225,F,Marine Science,Marketing,Undecided,C_008
S_225,F,Marine Science,Marketing,Undecided,C_010
S_225,F,Marine Science,Marketing,Undecided,C_012
S_225,F,Marine Science,Marketing,Undecided,C_019
S_226,F,Marine Science,Biology,Undecided,C_004
S_226,F,Marine Science,Biology,Undecided,C_005
S_226,F,Marine Science,Biology,Undecided,C_009
S_226,F,Marine Science,Biology,Undecided,C_010
S_226,F,Marine Science,Biology,Undecided,C_018
S_226,F,Marine Science,Biology,Undecided,C_019
S_227,M,Animal Studies,Marketing,Undecided,C_004
S_227,M,Animal Studies,Marketing,Undecided,C_014
S_227,M,Animal Studies,Marketing,Undecided,C_015
S_227,M,Animal Studies,Marketing,Undecided,C_017
S_227,M,Animal Studies,Marketing,Undecided,C_019
S_227,M,Animal Studies,Marketing,Undecided,C_020
S_228,F,Pre-Medicine,,Spanish,C_004
S_228,F,Pre-Medicine,,Spanish,C_008
S_228,F,Pre-Medicine,,Spanish,C_010
S_228,F,Pre-Medicine,,Spanish,C_011
S_228,F,Pre-Medicine,,Spanish,C_019
S_228,F,Pre-Medicine,,Spanish,C_020
S_229,F,Undecided,,Spanish,C_009
S_229,F,Undecided,,Spanish,C_010
S_229,F,Undecided,,Spanish,C_011
S_229,F,Undecided,,Spanish,C_013
S_229,F,Undecided,,Spanish,C_014
S_229,F,Undecided,,Spanish,C_016
S_230,F,Psychology,,Undecided,C_001
S_230,F,Psychology,,Undecided,C_005
S_230,F,Psychology,,Undecided,C_006
S_230,F,Psychology,,Undecided,C_009
S_230,F,Psychology,,Undecided,C_011
S_230,F,Psychology,,Undecided,C_016
S_231,F,Animal Studies,Philosophy,Spanish,C_005
S_231,F,Animal Studies,Philosophy,Spanish,C_006
S_231,F,Animal Studies,Philosophy,Spanish,C_007
S_231,F,Animal Studies,Philosophy,Spanish,C_010
S_231,F,Animal Studies,Philosophy,Spanish,C_015
S_231,F,Animal Studies,Philosophy,Spanish,C_018
S_232,F,Marine Science,Philosophy,Spanish,C_001
S_232,F,Marine Science,Philosophy,Spanish,C_011
S_232,F,Marine Science,Philosophy,Spanish,C_013
S_232,F,Marine Science,Philosophy,Spanish,C_014
S_232,F,Marine Science,Philosophy,Spanish,C_018
S_232,F,Marine Science,Philosophy,Spanish,C_019
S_233,F,International Business,Environmental Studies,Italian,C_002
S_233,F,International Business,Environmental Studies,Italian,C_003
S_233,F,International Business,Environmental Studies,Italian,C_005
S_233,F,International Business,Environmental Studies,Italian,C_009
S_233,F,International Business,Environmental Studies,Italian,C_012
S_233,F,International Business,Environmental Studies,Italian,C_016
S_234,M,Marine Science,,French,C_002
S_234,M,Marine Science,,French,C_003
S_234,M,Marine Science,,French,C_004
S_234,M,Marine Science,,French,C_008
S_234,M,Marine Science,,French,C_015
S_234,M,Marine Science,,French,C_019
S_235,M,Marine Science,,Spanish,C_002
S_235,M,Marine Science,,Spanish,C_008
S_235,M,Marine Science,,Spanish,C_010
S_235,M,Marine Science,,Spanish,C_012
S_235,M,Marine Science,,Spanish,C_015
S_235,M,Marine Science,,Spanish,C_019
S_236,F,Marine Science,,Japanese,C_004
S_236,F,Marine Science,,Japanese,C_011
S_236,F,Marine Science,,Japanese,C_015
S_236,F,Marine Science,,Japanese,C_016
S_236,F,Marine Science,,Japanese,C_019
S_237,F,Marine Science,,French,C_005
S_237,F,Marine Science,,French,C_007
S_237,F,Marine Science,,French,C_012
S_237,F,Marine Science,,French,C_013
S_237,F,Marine Science,,French,C_019
S_238,F,International Business,Spanish,Spanish,C_004
S_238,F,International Business,Spanish,Spanish,C_006
S_238,F,International Business,Spanish,Spanish,C_009
S_238,F,International Business,Spanish,Spanish,C_011
S_238,F,International Business,Spanish,Spanish,C_016
S_238,F,International Business,Spanish,Spanish,C_019
S_239,M,Undecided,,Greek,C_002
S_239,M,Undecided,,Greek,C_003
S_239,M,Undecided,,Greek,C_008
S_239,M,Undecided,,Greek,C_009
S_239,M,Undecided,,Greek,C_011
S_239,M,Undecided,,Greek,C_016
S_240,M,Business Administration,,Undecided,C_001
S_240,M,Business Administration,,Undecided,C_005
S_240,M,Business Administration,,Undecided,C_009
S_240,M,Business Administration,,Undecided,C_011
S_240,M,Business Administration,,Undecided,C_014
S_240,M,Business Administration,,Undecided,C_016
S_241,F,Engineering,Communication,Spanish,C_002
S_241,F,Engineering,Communication,Spanish,C_009
S_241,F,Engineering,Communication,Spanish,C_010
S_241,F,Engineering,Communication,Spanish,C_014
S_241,F,Engineering,Communication,Spanish,C_015
S_241,F,Engineering,Communication,Spanish,C_020
S_242,F,Environmental Studies,Communication,Latin,C_001
S_242,F,Environmental Studies,Communication,Latin,C_004
S_242,F,Environmental Studies,Communication,Latin,C_007
S_242,F,Environmental Studies,Communication,Latin,C_013
S_242,F,Environmental Studies,Communication,Latin,C_014
S_242,F,Environmental Studies,Communication,Latin,C_020
S_243,F,Biology,,Undecided,C_001
S_243,F,Biology,,Undecided,C_007
S_243,F,Biology,,Undecided,C_008
S_243,F,Biology,,Undecided,C_011
S_243,F,Biology,,Undecided,C_013
S_243,F,Biology,,Undecided,C_019
S_244,F,Marine Science,Animal Studies,Spanish,C_002
S_244,F,Marine Science,Animal Studies,Spanish,C_003
S_244,F,Marine Science,Animal Studies,Spanish,C_014
S_244,F,Marine Science,Animal Studies,Spanish,C_015
S_244,F,Marine Science,Animal Studies,Spanish,C_019
S_244,F,Marine Science,Animal Studies,Spanish,C_020
S_245,F,Marine Science,Animal Studies,Japanese,C_007
S_245,F,Marine Science,Animal Studies,Japanese,C_010
S_245,F,Marine Science,Animal Studies,Japanese,C_012
S_245,F,Marine Science,Animal Studies,Japanese,C_014
S_245,F,Marine Science,Animal Studies,Japanese,C_018
S_245,F,Marine Science,Animal Studies,Japanese,C_019
S_246,F,Undecided,,French,C_005
S_246,F,Undecided,,French,C_007
S_246,F,Undecided,,French,C_011
S_246,F,Undecided,,French,C_017
S_246,F,Undecided,,French,C_018
S_246,F,Undecided,,French,C_020
S_247,M,Marine Science,Biology,Spanish,C_001
S_247,M,Marine Science,Biology,Spanish,C_003
S_247,M,Marine Science,Biology,Spanish,C_008
S_247,M,Marine Science,Biology,Spanish,C_012
S_247,M,Marine Science,Biology,Spanish,C_014
S_247,M,Marine Science,Biology,Spanish,C_019
S_248,F,Marine Science,Animal Studies,French,C_003
S_248,F,Marine Science,Animal Studies,French,C_007
S_248,F,Marine Science,Animal Studies,French,C_010
S_248,F,Marine Science,Animal Studies,French,C_011
S_248,F,Marine Science,Animal Studies,French,C_014
S_248,F,Marine Science,Animal Studies,French,C_018
S_249,F,Psychology,,Undecided,C_001
S_249,F,Psychology,,Undecided,C_003
S_249,F,Psychology,,Undecided,C_009
S_249,F,Psychology,,Undecided,C_011
S_249,F,Psychology,,Undecided,C_014
S_249,F,Psychology,,Undecided,C_016
S_250,F,Marine Science,,Undecided,C_005
S_250,F,Marine Science,,Undecided,C_007
S_250,F,Marine Science,,Undecided,C_010
S_250,F,Marine Science,,Undecided,C_011
S_250,F,Marine Science,,Undecided,C_014
S_250,F,Marine Science,,Undecided,C_019
S_251,M,International Business,,Spanish,C_001
S_251,M,International Business,,Spanish,C_004
S_251,M,International Business,,Spanish,C_005
S_251,M,International Business,,Spanish,C_006
S_251,M,International Business,,Spanish,C_016
S_251,M,International Business,,Spanish,C_017
S_252,F,Environmental Studies,Psychology,Spanish,C_003
S_252,F,Environmental Studies,Psychology,Spanish,C_005
S_252,F,Environmental Studies,Psychology,Spanish,C_011
S_252,F,Environmental Studies,Psychology,Spanish,C_014
S_252,F,Environmental Studies,Psychology,Spanish,C_016
S_252,F,Environmental Studies,Psychology,Spanish,C_020
S_253,M,Human Development,Marine Science,Undecided,C_009
S_253,M,Human Development,Marine Science,Undecided,C_011
S_253,M,Human Development,Marine Science,Undecided,C_013
S_253,M,Human Development,Marine Science,Undecided,C_014
S_253,M,Human Development,Marine Science,Undecided,C_015
S_253,M,Human Development,Marine Science,Undecided,C_019
S_254,F,Business Administration,,Latin,C_001
S_254,F,Business Administration,,Latin,C_003
S_254,F,Business Administration,,Latin,C_004
S_254,F,Business Administration,,Latin,C_009
S_254,F,Business Administration,,Latin,C_016
S_254,F,Business Administration,,Latin,C_019
S_255,F,Music,Marine Science,Japanese,C_005
S_255,F,Music,Marine Science,Japanese,C_007
S_255,F,Music,Marine Science,Japanese,C_010
S_255,F,Music,Marine Science,Japanese,C_012
S_255,F,Music,Marine Science,Japanese,C_013
S_255,F,Music,Marine Science,Japanese,C_018
S_256,F,Marine Science,Theatre,Japanese,C_005
S_256,F,Marine Science,Theatre,Japanese,C_008
S_256,F,Marine Science,Theatre,Japanese,C_010
S_256,F,Marine Science,Theatre,Japanese,C_011
S_256,F,Marine Science,Theatre,Japanese,C_012
S_256,F,Marine Science,Theatre,Japanese,C_017
S_257,M,Marine Science,,Undecided,C_001
S_257,M,Marine Science,,Undecided,C_003
S_257,M,Marine Science,,Undecided,C_005
S_257,M,Marine Science,,Undecided,C_012
S_257,M,Marine Science,,Undecided,C_013
S_257,M,Marine Science,,Undecided,C_017
S_258,F,Marine Science,,Undecided,C_003
S_258,F,Marine Science,,Undecided,C_005
S_258,F,Marine Science,,Undecided,C_012
S_258,F,Marine Science,,Undecided,C_015
S_258,F,Marine Science,,Undecided,C_016
S_258,F,Marine Science,,Undecided,C_019
S_259,F,Marine Science,Psychology,Undecided,C_003
S_259,F,Marine Science,Psychology,Undecided,C_009
S_259,F,Marine Science,Psychology,Undecided,C_010
S_259,F,Marine Science,Psychology,Undecided,C_011
S_259,F,Marine Science,Psychology,Undecided,C_014
S_259,F,Marine Science,Psychology,Undecided,C_016
S_260,F,Marine Science,,Spanish,C_002
S_260,F,Marine Science,,Spanish,C_003
S_260,F,Marine Science,,Spanish,C_010
S_260,F,Marine Science,,Spanish,C_012
S_260,F,Marine Science,,Spanish,C_014
S_260,F,Marine Science,,Spanish,C_019
S_261,F,Marine Science,Animal Studies,Undecided,C_003
S_261,F,Marine Science,Animal Studies,Undecided,C_008
S_261,F,Marine Science,Animal Studies,Undecided,C_009
S_261,F,Marine Science,Animal Studies,Undecided,C_015
S_261,F,Marine Science,Animal Studies,Undecided,C_017
S_261,F,Marine Science,Animal Studies,Undecided,C_019
S_262,F,Business Administration,Computer Science,Undecided,C_004
S_262,F,Business Administration,Computer Science,Undecided,C_008
S_262,F,Business Administration,Computer Science,Undecided,C_014
S_262,F,Business Administration,Computer Science,Undecided,C_016
S_262,F,Business Administration,Computer Science,Undecided,C_017
S_262,F,Business Administration,Computer Science,Undecided,C_019
S_263,F,Marketing,,Greek,C_001
S_263,F,Marketing,,Greek,C_005
S_263,F,Marketing,,Greek,C_009
S_263,F,Marketing,,Greek,C_012
S_263,F,Marketing,,Greek,C_014
S_263,F,Marketing,,Greek,C_016
S_264,F,Marine Science,,Spanish,C_002
S_264,F,Marine Science,,Spanish,C_005
S_264,F,Marine Science,,Spanish,C_012
S_264,F,Marine Science,,Spanish,C_014
S_264,F,Marine Science,,Spanish,C_015
S_264,F,Marine Science,,Spanish,C_019
S_265,M,Environmental Studies,,Spanish,C_003
S_265,M,Environmental Studies,,Spanish,C_004
S_265,M,Environmental Studies,,Spanish,C_008
S_265,M,Environmental Studies,,Spanish,C_015
S_265,M,Environmental Studies,,Spanish,C_016
S_265,M,Environmental Studies,,Spanish,C_019
S_266,F,International Business,,Spanish,C_001
S_266,F,International Business,,Spanish,C_003
S_266,F,International Business,,Spanish,C_009
S_266,F,International Business,,Spanish,C_010
S_266,F,International Business,,Spanish,C_016
S_266,F,International Business,,Spanish,C_019
S_267,M,Marine Science,Spanish,Undecided,C_002
S_267,M,Marine Science,Spanish,Undecided,C_004
S_267,M,Marine Science,Spanish,Undecided,C_008
S_267,M,Marine Science,Spanish,Undecided,C_010
S_267,M,Marine Science,Spanish,Undecided,C_018
S_267,M,Marine Science,Spanish,Undecided,C_019
S_268,F,Marine Science,Environmental Studies,Italian,C_003
S_268,F,Marine Science,Environmental Studies,Italian,C_007
S_268,F,Marine Science,Environmental Studies,Italian,C_008
S_268,F,Marine Science,Environmental Studies,Italian,C_010
S_268,F,Marine Science,Environmental Studies,Italian,C_019
S_268,F,Marine Science,Environmental Studies,Italian,C_020
S_269,F,Marine Science,,Spanish,C_002
S_269,F,Marine Science,,Spanish,C_003
S_269,F,Marine Science,,Spanish,C_005
S_269,F,Marine Science,,Spanish,C_009
S_269,F,Marine Science,,Spanish,C_010
S_269,F,Marine Science,,Spanish,C_014
S_270,F,Undecided,,Arabic,C_002
S_270,F,Undecided,,Arabic,C_006
S_270,F,Undecided,,Arabic,C_007
S_270,F,Undecided,,Arabic,C_011
S_270,F,Undecided,,Arabic,C_014
S_270,F,Undecided,,Arabic,C_016
S_271,F,Intl Relations/Global Affairs,,French,C_001
S_271,F,Intl Relations/Global Affairs,,French,C_002
S_271,F,Intl Relations/Global Affairs,,French,C_004
S_271,F,Intl Relations/Global Affairs,,French,C_006
S_271,F,Intl Relations/Global Affairs,,French,C_015
S_271,F,Intl Relations/Global Affairs,,French,C_020
S_272,M,Marine Science,,Spanish,C_001
S_272,M,Marine Science,,Spanish,C_003
S_272,M,Marine Science,,Spanish,C_007
S_272,M,Marine Science,,Spanish,C_010
S_272,M,Marine Science,,Spanish,C_012
S_272,M,Marine Science,,Spanish,C_017
S_273,F,Marine Science,Music,Spanish,C_003
S_273,F,Marine Science,Music,Spanish,C_004
S_273,F,Marine Science,Music,Spanish,C_010
S_273,F,Marine Science,Music,Spanish,C_011
S_273,F,Marine Science,Music,Spanish,C_012
S_273,F,Marine Science,Music,Spanish,C_014
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_002
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_003
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_005
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_010
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_012
S_274,F,Interdisciplinary Arts,Creative Writing,French,C_018
S_275,F,Creative Writing,,Undecided,C_001
S_275,F,Creative Writing,,Undecided,C_006
S_275,F,Creative Writing,,Undecided,C_013
S_275,F,Creative Writing,,Undecided,C_015
S_275,F,Creative Writing,,Undecided,C_019
S_276,M,Environmental Studies,French,Undecided,C_003
S_276,M,Environmental Studies,French,Undecided,C_004
S_276,M,Environmental Studies,French,Undecided,C_011
S_276,M,Environmental Studies,French,Undecided,C_014
S_276,M,Environmental Studies,French,Undecided,C_016
S_276,M,Environmental Studies,French,Undecided,C_019
S_277,F,Marine Science,,Spanish,C_008
S_277,F,Marine Science,,Spanish,C_010
S_277,F,Marine Science,,Spanish,C_011
S_277,F,Marine Science,,Spanish,C_015
S_277,F,Marine Science,,Spanish,C_016
S_277,F,Marine Science,,Spanish,C_019
S_278,F,Marine Science,Music,French,C_007
S_278,F,Marine Science,Music,French,C_008
S_278,F,Marine Science,Music,French,C_011
S_278,F,Marine Science,Music,French,C_014
S_278,F,Marine Science,Music,French,C_019
S_278,F,Marine Science,Music,French,C_020
S_279,F,Film Studies,,Undecided,C_002
S_279,F,Film Studies,,Undecided,C_003
S_279,F,Film Studies,,Undecided,C_008
S_279,F,Film Studies,,Undecided,C_014
S_279,F,Film Studies,,Undecided,C_018
S_279,F,Film Studies,,Undecided,C_020
S_280,F,Film Studies,,Chinese,C_005
S_280,F,Film Studies,,Chinese,C_007
S_280,F,Film Studies,,Chinese,C_010
S_280,F,Film Studies,,Chinese,C_012
S_280,F,Film Studies,,Chinese,C_015
S_280,F,Film Studies,,Chinese,C_018
S_281,M,Marine Science,,Spanish,C_004
S_281,M,Marine Science,,Spanish,C_005
S_281,M,Marine Science,,Spanish,C_010
S_281,M,Marine Science,,Spanish,C_012
S_281,M,Marine Science,,Spanish,C_017
S_281,M,Marine Science,,Spanish,C_019
S_282,M,Marine Science,Biology,Undecided,C_003
S_282,M,Marine Science,Biology,Undecided,C_008
S_282,M,Marine Science,Biology,Undecided,C_009
S_282,M,Marine Science,Biology,Undecided,C_012
S_282,M,Marine Science,Biology,Undecided,C_015
S_282,M,Marine Science,Biology,Undecided,C_019
S_283,F,Chemistry,,Spanish,C_008
S_283,F,Chemistry,,Spanish,C_010
S_283,F,Chemistry,,Spanish,C_011
S_283,F,Chemistry,,Spanish,C_014
S_283,F,Chemistry,,Spanish,C_016
S_283,F,Chemistry,,Spanish,C_019
S_284,F,Marine Science,,French,C_003
S_284,F,Marine Science,,French,C_004
S_284,F,Marine Science,,French,C_008
S_284,F,Marine Science,,French,C_011
S_284,F,Marine Science,,French,C_012
S_284,F,Marine Science,,French,C_014
S_285,F,Marine Science,,Chinese,C_003
S_285,F,Marine Science,,Chinese,C_005
S_285,F,Marine Science,,Chinese,C_006
S_285,F,Marine Science,,Chinese,C_011
S_285,F,Marine Science,,Chinese,C_012
S_285,F,Marine Science,,Chinese,C_019
S_286,F,Marine Science,,Spanish,C_003
S_286,F,Marine Science,,Spanish,C_005
S_286,F,Marine Science,,Spanish,C_007
S_286,F,Marine Science,,Spanish,C_008
S_286,F,Marine Science,,Spanish,C_010
S_286,F,Marine Science,,Spanish,C_018
S_287,F,Marine Science,,Spanish,C_001
S_287,F,Marine Science,,Spanish,C_009
S_287,F,Marine Science,,Spanish,C_012
S_287,F,Marine Science,,Spanish,C_015
S_287,F,Marine Science,,Spanish,C_018
S_287,F,Marine Science,,Spanish,C_019
S_288,M,Human Development,Animal Studies,Undecided,C_001
S_288,M,Human Development,Animal Studies,Undecided,C_007
S_288,M,Human Development,Animal Studies,Undecided,C_009
S_288,M,Human Development,Animal Studies,Undecided,C_011
S_288,M,Human Development,Animal Studies,Undecided,C_014
S_288,M,Human Development,Animal Studies,Undecided,C_018
S_289,F,Marine Science,,Undecided,C_007
S_289,F,Marine Science,,Undecided,C_009
S_289,F,Marine Science,,Undecided,C_012
S_289,F,Marine Science,,Undecided,C_014
S_289,F,Marine Science,,Undecided,C_016
S_289,F,Marine Science,,Undecided,C_019
S_290,F,Marine Science,,Spanish,C_002
S_290,F,Marine Science,,Spanish,C_003
S_290,F,Marine Science,,Spanish,C_008
S_290,F,Marine Science,,Spanish,C_010
S_290,F,Marine Science,,Spanish,C_012
S_290,F,Marine Science,,Spanish,C_019
S_291,F,Marine Science,,Undecided,C_003
S_291,F,Marine Science,,Undecided,C_004
S_291,F,Marine Science,,Undecided,C_008
S_291,F,Marine Science,,Undecided,C_010
S_291,F,Marine Science,,Undecided,C_014
S_291,F,Marine Science,,Undecided,C_020
S_292,F,Communication,Animal Studies,Spanish,C_001
S_292,F,Communication,Animal Studies,Spanish,C_003
S_292,F,Communication,Animal Studies,Spanish,C_005
S_292,F,Communication,Animal Studies,Spanish,C_007
S_292,F,Communication,Animal Studies,Spanish,C_014
S_292,F,Communication,Animal Studies,Spanish,C_018
S_293,F,Marine Science,,French,C_003
S_293,F,Marine Science,,French,C_005
S_293,F,Marine Science,,French,C_008
S_293,F,Marine Science,,French,C_013
S_293,F,Marine Science,,French,C_014
S_293,F,Marine Science,,French,C_018
S_294,F,Marine Science,,Undecided,C_001
S_294,F,Marine Science,,Undecided,C_007
S_294,F,Marine Science,,Undecided,C_011
S_294,F,Marine Science,,Undecided,C_013
S_294,F,Marine Science,,Undecided,C_014
S_294,F,Marine Science,,Undecided,C_019
S_295,F,Marine Science,Environmental Studies,Undecided,C_004
S_295,F,Marine Science,Environmental Studies,Undecided,C_006
S_295,F,Marine Science,Environmental Studies,Undecided,C_010
S_295,F,Marine Science,Environmental Studies,Undecided,C_012
S_295,F,Marine Science,Environmental Studies,Undecided,C_016
S_295,F,Marine Science,Environmental Studies,Undecided,C_019
S_296,M,Theatre,Environmental Studies,Undecided,C_001
S_296,M,Theatre,Environmental Studies,Undecided,C_010
S_296,M,Theatre,Environmental Studies,Undecided,C_012
S_296,M,Theatre,Environmental Studies,Undecided,C_014
S_296,M,Theatre,Environmental Studies,Undecided,C_017
S_296,M,Theatre,Environmental Studies,Undecided,C_020
S_297,F,Marine Science,Environmental Studies,French,C_005
S_297,F,Marine Science,Environmental Studies,French,C_007
S_297,F,Marine Science,Environmental Studies,French,C_013
S_297,F,Marine Science,Environmental Studies,French,C_014
S_297,F,Marine Science,Environmental Studies,French,C_017
S_297,F,Marine Science,Environmental Studies,French,C_019
S_298,M,Marine Science,,Spanish,C_004
S_298,M,Marine Science,,Spanish,C_005
S_298,M,Marine Science,,Spanish,C_007
S_298,M,Marine Science,,Spanish,C_011
S_298,M,Marine Science,,Spanish,C_012
